"","x","y"
"1",0.224711907810499,0.0112676056338027
"2",0.432778489116517,0.0225352112676056
"3",0.445582586427657,0.0316901408450703
"4",0.488796414852753,0.0352112676056337
"5",0.525608194622279,0.0725352112676056
"6",0.580025608194622,0.182394366197183
"7",0.604033290653009,0.200704225352113
"8",0.652048655569782,0.204929577464789
"9",0.682458386683739,0.217605633802817
"10",0.748079385403329,0.278169014084507
"11",0.7752880921895,0.282394366197183
"12",0.855313700384123,0.227464788732394
"13",0.903329065300896,0.219014084507042
"14",0.948143405889885,0.221830985915493
"15",1.03777208706786,0.262676056338028
"16",1.07778489116517,0.297887323943662
"17",1.21222791293214,0.480281690140845
"18",1.27464788732394,0.528169014084507
"19",1.57234314980794,0.554929577464789
"20",1.66677336747759,0.533098591549296
"21",1.88284250960307,0.537323943661972
"22",1.93405889884763,0.525352112676056
"23",2.00288092189501,0.528169014084507
"24",2.12131882202305,0.566197183098591
"25",2.17733674775928,0.559859154929577
"26",2.32778489116517,0.497887323943662
"27",2.39980793854033,0.438028169014085
"28",2.44782330345711,0.429577464788732
"29",2.59186939820743,0.435915492957747
"30",2.66229193341869,0.395774647887324
"31",2.72311139564661,0.300704225352113
"32",2.78233034571063,0.157042253521127
"33",2.88316261203585,0.0732394366197182
"34",2.91357234314981,0.076056338028169
"35",2.95198463508323,0.056338028169014
"36",2.98079385403329,0.0626760563380281
"210",3.27868852459018,0.034819897084048
"37",4.50819672131149,0.231046312178388
"41",6.10655737704919,0.103430531732419
"51",6.84426229508198,0.230360205831904
"61",7.95081967213115,0.1926243567753
"71",8.81147540983607,0.0457975986277873
"81",10.4098360655738,0.0162950257289879
"91",12.3770491803279,0.0293310463121783
"101",13.9754098360656,0.0217838765008576
"111",14.8360655737705,0.0121783876500857
"121",17.0491803278689,0.0190394511149228
"131",21.4754098360656,0.0753001715265866
"141",27.5,0.0753001715265866
"151",32.172131147541,0.034819897084048
"161",35.2459016393443,0.0828473413379073
"171",38.1967213114754,0.0869639794168096
"181",40.655737704918,0.0794168096054888
"191",46.4344262295082,0.0917667238421955
"201",49.8770491803279,0.0814751286449399
"211",56.2704918032787,0.115094339622641
"221",77.0491803278688,0.133619210977701
"231",82.5819672131148,0.129502572898799
"241",90.8196721311475,0.160377358490566
"251",94.3852459016393,0.15008576329331
"261",130.040983606557,0.198799313893653
"271",133.114754098361,0.193310463121784
"281",140.368852459016,0.221440823327616
"291",148.114754098361,0.212521440823328
"301",156.967213114754,0.251629502572899
"311",167.786885245902,0.265351629502573
"321",178.852459016393,0.251629502572899
"331",192.131147540984,0.292795883361921
"341",207.868852459016,0.303087478559177
"351",215.614754098361,0.293481989708405
