"","x","y"
"1",6240.51490514905,0.63327615780446
"2",5613.82113821138,0.697084048027444
"3",4404.47154471544,0.750600343053173
"4",3984.41734417344,0.747512864493997
"5",3920.054200542,0.756775300171527
"6",3818.42818428184,0.754716981132076
"7",3781.16531165311,0.730017152658662
"8",3723.57723577236,0.750600343053173
"9",3615.17615176152,0.686792452830189
"10",3591.46341463414,0.634305317324185
"11",3540.65040650406,0.347169811320755
"12",3513.55013550135,0.526243567753002
"13",3483.0623306233,0.521097770154374
"14",3422.08672086721,0.603430531732419
"15",3384.82384823848,0.608576329331046
"16",3266.26016260162,0.634305317324185
"17",3035.90785907859,0.640480274442539
"18",2988.48238482385,0.653859348198971
"19",2957.9945799458,0.64253859348199
"20",2927.50677506775,0.650771869639794
"21",2880.08130081301,0.673413379073757
"22",2829.26829268292,0.683704974271012
"23",2629.40379403794,0.703259005145798
"24",2558.26558265582,0.703259005145798
"25",2392.27642276422,0.681646655231561
"26",2365.17615176152,0.695025728987993
"27",2307.58807588076,0.629159519725558
"28",2270.32520325203,0.608576329331046
"29",2222.89972899729,0.527272727272727
"30",2155.14905149051,0.293653516295026
"31",2121.27371273713,0.296740994854202
"32",2080.62330623306,0.215437392795883
"33",2060.29810298103,0.257632933104631
"34",2039.972899729,0.263807890222985
"35",1999.32249322493,0.187650085763293
"36",1948.50948509485,0.530360205831904
"37",1877.37127371274,0.599313893653516
"38",1748.64498644986,0.619897084048027
"39",1653.79403794038,0.494339622641509
"40",1606.36856368563,0.500514579759863
"41",1491.19241192412,0.299828473413379
"42",1440.37940379404,0.353344768439108
"43",1413.27913279133,0.299828473413379
"44",1376.0162601626,0.289536878216124
"45",1237.12737127371,0.032246998284734
"46",1186.31436314363,0.00343053173241842
"47",1165.9891598916,0.0178387650085762
"48",1121.95121951219,0.421269296740995
"49",1084.68834688347,0.230874785591767
"50",1067.75067750677,0.381132075471698
"51",1033.87533875339,0.350257289879931
"52",1016.93766937669,0.179416809605489
"53",966.124661246612,0.11663807890223
"54",945.799457994579,0.155746140651801
"55",911.924119241191,0.173241852487135
"56",874.661246612464,0.134133790737564
"57",823.848238482384,0.208233276157804
"58",779.810298102979,0.188679245283019
"59",749.322493224932,0.141337907375643
"60",715.447154471543,0.136192109777015
"61",637.533875338751,0.0188679245283017
"62",620.596205962059,0.203087478559177
"63",573.170731707316,0.175300171526587
"64",552.845528455283,0.133104631217839
"65",478.31978319783,0.0590051457975985
"66",413.956639566395,0.0343053173241852
"67",400.406504065038,0.0425385934819896
