"","x","y"
"1",0.221510883482714,0.0396870554765291
"2",0.232714468629961,0.0567567567567567
"3",0.256722151088348,0.0573257467994309
"4",0.303137003841229,0.0880512091038406
"5",0.371959026888604,0.321337126600285
"6",0.405569782330345,0.362304409672831
"7",0.411971830985915,0.382788051209104
"8",0.463188220230473,0.404409672830725
"9",0.464788732394366,0.418634423897582
"10",0.557618437900128,0.476671408250356
"11",0.584827144686299,0.472688477951636
"12",0.636043533930857,0.448221906116643
"13",0.666453265044814,0.455049786628734
"14",0.69686299615877,0.445376955903272
"15",0.837708066581306,0.299146514935989
"16",0.85371318822023,0.296870554765292
"17",1.01376440460947,0.165433854907539
"18",1.04577464788732,0.155761024182077
"19",1.08578745198463,0.159743954480797
"20",1.14980793854033,0.191607396870555
"21",1.25864276568502,0.218349928876245
"22",1.33546734955186,0.254765291607397
"23",1.56274007682458,0.428876244665718
"24",1.63956466069142,0.448221906116643
"25",1.78040973111396,0.457325746799431
"26",1.84282970550576,0.45448079658606
"27",1.90364916773367,0.455049786628734
"28",1.95646606914213,0.447652916073969
"29",2.15492957746479,0.465860597439545
"30",2.17093469910371,0.460170697012802
"31",2.35339308578745,0.444807965860597
"32",2.3645966709347,0.45448079658606
"33",2.56306017925736,0.439687055476529
"34",2.62708066581306,0.44651493598862
"35",2.65749039692702,0.437411095305832
"36",2.71670934699104,0.164864864864865
"37",2.75832266325224,0.213798008534851
"38",2.7887323943662,0.237695590327169
"39",2.82234314980794,0.249075391180654
"40",2.88636363636364,0.303698435277383
"41",2.9151728553137,0.299715504978663
"42",2.94558258642766,0.316216216216216
"43",2.97759282970551,0.319630156472262
"210",3.52459016393443,0.419122257053291
"310",4.75409836065575,0.267398119122257
"44",5.61475409836066,0.0460815047021942
"51",6.72131147540985,0.143260188087774
"61",8.68852459016394,0.0141065830721002
"71",10.655737704918,0.234796238244514
"81",12.2540983606557,0.0573667711598745
"91",13.1147540983607,0.0322884012539184
"101",14.9590163934426,0.0141065830721002
"111",15.9426229508197,0.0623824451410657
"121",17.172131147541,0.0304075235109717
"131",18.8934426229508,0.168965517241379
"141",20.7377049180328,0.0517241379310344
"151",23.8114754098361,0.180877742946708
"161",24.7950819672131,0.146394984326019
"171",26.7622950819672,0.0924764890282131
"181",27.9918032786885,0.129467084639498
"191",32.0491803278689,0.0579937304075234
"201",34.1393442622951,0.137617554858934
"211",35,0.135109717868338
"221",35.7377049180328,0.118808777429467
"231",40.655737704918,0.0849529780564262
"241",57.0081967213115,0.0705329153605014
"251",68.5655737704918,0.0818181818181817
"261",72.1311475409836,0.0780564263322883
"271",80.1229508196721,0.105015673981191
"281",82.4590163934426,0.103761755485893
"291",85.0409836065573,0.128840125391849
"301",87.9918032786885,0.1282131661442
"311",89.344262295082,0.114420062695925
"321",92.172131147541,0.13448275862069
"331",105.94262295082,0.142633228840125
"341",129.549180327869,0.199059561128527
"351",136.188524590164,0.187147335423197
"361",152.172131147541,0.239811912225705
"371",157.213114754098,0.24294670846395
"381",168.155737704918,0.232288401253918
"391",191.639344262295,0.260501567398119
"401",199.508196721311,0.303134796238244
"411",207.131147540984,0.359561128526646
"421",215.614754098361,0.380250783699059
