"","x","y"
"1",0.231971920867899,0.11
"2",0.243139757498404,0.096969696969697
"3",0.281429483088704,0.0950505050505051
"4",0.310146777281429,0.0843434343434344
"5",0.319719208679004,0.0856565656565657
"6",0.334077855775366,0.0766666666666667
"7",0.358008934269304,0.0741414141414142
"8",0.412252712188895,0.0884848484848485
"9",0.44097000638162,0.0878787878787879
"10",0.468091895341416,0.082020202020202
"11",0.519144862795149,0.0781818181818182
"12",0.552648372686662,0.0802020202020202
"13",0.57498404594767,0.0792929292929293
"14",0.614869176770899,0.0850505050505051
"15",0.673899170389278,0.0865656565656566
"16",0.723356732610082,0.0926262626262626
"17",0.771218889597957,0.0918181818181818
"18",0.846202935545628,0.0850505050505051
"19",0.852584556477345,0.0893939393939394
"20",0.870134014039565,0.0875757575757576
"21",0.884492661135928,0.0902020202020202
"22",0.897255902999361,0.0858585858585859
"23",0.925973197192086,0.0857575757575758
"24",1.17964262922782,0.126666666666667
"25",1.24664964901085,0.127979797979798
"26",1.34716017868539,0.123535353535354
"27",1.59125717932355,0.121717171717172
"28",1.71250797702616,0.125454545454545
"29",1.75558391831525,0.125050505050505
"30",1.95181876196554,0.127474747474747
"31",2.44160816847479,0.145050505050505
"32",2.46873005743459,0.147676767676768
"33",2.59795788130185,0.15030303030303
"34",2.65698787492023,0.148585858585859
"35",2.68570516911295,0.138080808080808
"36",2.7208040842374,0.134242424242424
"37",2.75430759412891,0.0908080808080808
"38",2.78462029355456,0.108787878787879
"39",2.81812380344607,0.09
"40",2.84843650287173,0.0828282828282828
"41",2.88353541799617,0.097979797979798
"42",2.91384811742183,0.0836363636363636
"43",2.94894703254627,0.0890909090909091
"44",2.98085513720485,0.11040404040404
"45",4.1393442622951,0.163344594594595
"46",8.44262295081968,0.0548986486486485
"47",14.2213114754098,0.0067567567567566
"48",15.4508196721312,0.162331081081081
"49",18.155737704918,0.262162162162162
"50",20.1229508196721,0.0837837837837837
"51",21.4754098360656,0.21097972972973
"52",23.0737704918033,0.170439189189189
"53",24.3032786885246,0.0939189189189188
"54",25.5327868852459,0.113175675675676
"55",26.8852459016393,0.0624999999999999
"56",28.7295081967213,0.28902027027027
"57",33.0327868852459,0.410641891891892
"58",35.2459016393443,0.260135135135135
"59",36.844262295082,0.218074324324324
"60",42.1311475409836,0.168918918918919
"61",42.8688524590164,0.188175675675676
"62",50.1229508196721,0.15625
"63",67.5819672131148,0.13902027027027
"64",101.639344262295,0.125337837837838
"65",108.032786885246,0.147635135135135
"66",112.827868852459,0.119256756756757
"67",117.868852459016,0.15625
"68",132.868852459016,0.147635135135135
"69",136.188524590164,0.166891891891892
"70",140.122950819672,0.143074324324324
"71",143.44262295082,0.145608108108108
"72",148.360655737705,0.189695945945946
"73",152.172131147541,0.194763513513513
"74",156.967213114754,0.146114864864865
"75",167.418032786885,0.143581081081081
"76",173.073770491803,0.186148648648649
"77",185.122950819672,0.365033783783784
"78",191.762295081967,0.231756756756757
"79",199.262295081967,0.202364864864865
